UNIX_time[sec],CP_ref_x,CP_ref_y,ZMP_des_x,ZMP_des_y,CoM_position_x,CoM_positon_y,CP_lip_x,CP_lip_y
1.57744e+09,0.24,-0.033,-0.0150624,0.192876,0.086969,0.0870239,0.0956394,0.0950034,
1.57744e+09,0.24,-0.033,-0.0149107,0.193027,0.0870787,0.0871335,0.0957244,0.095088,
1.57744e+09,0.24,-0.033,-0.0147605,0.193177,0.0871881,0.0872427,0.0958085,0.0951717,
1.57744e+09,0.24,-0.033,-0.0146119,0.193324,0.0872972,0.0873516,0.0958918,0.0952546,
1.57744e+09,0.24,-0.033,-0.0144649,0.193471,0.0874059,0.0874601,0.0959742,0.0953365,
1.57744e+09,0.24,-0.033,-0.0143194,0.193615,0.0875142,0.0875682,0.0960558,0.0954177,
1.57744e+09,0.24,-0.033,-0.0141753,0.193759,0.0876222,0.087676,0.0961365,0.095498,
1.57744e+09,0.24,-0.033,-0.0140328,0.193901,0.0877298,0.0877835,0.0962164,0.0955774,
1.57744e+09,0.24,-0.033,-0.0138918,0.194041,0.087837,0.0878905,0.0962955,0.0956561,
1.57744e+09,0.24,-0.033,-0.0137522,0.19418,0.0879439,0.0879972,0.0963737,0.0957339,
1.57744e+09,0.24,-0.033,-0.013614,0.194317,0.0880504,0.0881034,0.0964511,0.0958109,
1.57744e+09,0.24,-0.033,-0.0134773,0.194453,0.0881564,0.0882093,0.0965277,0.0958871,
1.57744e+09,0.24,-0.033,-0.013342,0.194588,0.0882621,0.0883148,0.0966035,0.0959626,
1.57744e+09,0.24,-0.033,-0.0132081,0.194721,0.0883674,0.0884199,0.0966786,0.0960372,
1.57744e+09,0.24,-0.033,-0.0130756,0.194853,0.0884722,0.0885245,0.0967528,0.0961111,
1.57744e+09,0.24,-0.033,-0.0129445,0.194983,0.0885767,0.0886288,0.0968263,0.0961842,
1.57744e+09,0.24,-0.033,-0.0128148,0.195112,0.0886807,0.0887326,0.0968991,0.0962565,
1.57744e+09,0.24,-0.033,-0.0126863,0.19524,0.0887843,0.088836,0.096971,0.0963281,
1.57744e+09,0.24,-0.033,-0.0125592,0.195366,0.0888875,0.088939,0.0970423,0.096399,
1.57744e+09,0.24,-0.033,-0.0124335,0.195492,0.0889903,0.0890415,0.0971127,0.0964691,
1.57744e+09,0.24,-0.033,-0.012309,0.195615,0.0890926,0.0891436,0.0971825,0.0965385,
1.57744e+09,0.24,-0.033,-0.0121858,0.195738,0.0891945,0.0892453,0.0972515,0.0966072,
1.57744e+09,0.24,-0.033,-0.0120639,0.195859,0.089296,0.0893465,0.0973198,0.0966752,
1.57744e+09,0.24,-0.033,-0.0119433,0.195979,0.089397,0.0894473,0.0973875,0.0967424,
1.57744e+09,0.24,-0.033,-0.0118239,0.196098,0.0894975,0.0895477,0.0974544,0.096809,
1.57744e+09,0.24,-0.033,-0.0117058,0.196215,0.0895977,0.0896475,0.0975206,0.0968748,
1.57744e+09,0.24,-0.033,-0.0115889,0.196332,0.0896973,0.089747,0.0975861,0.09694,
1.57744e+09,0.24,-0.033,-0.0114731,0.196447,0.0897965,0.0898459,0.0976509,0.0970045,
1.57744e+09,0.24,-0.033,-0.0113586,0.196561,0.0898953,0.0899445,0.0977151,0.0970684,
1.57744e+09,0.24,-0.033,-0.0112453,0.196674,0.0899935,0.0900425,0.0977786,0.0971316,
1.57744e+09,0.24,-0.033,-0.0111332,0.196785,0.0900914,0.0901401,0.0978415,0.0971941,
1.57744e+09,0.24,-0.033,-0.0110222,0.196895,0.0901887,0.0902372,0.0979037,0.097256,
1.57744e+09,0.24,-0.033,-0.0109124,0.197005,0.0902856,0.0903339,0.0979652,0.0973172,
1.57744e+09,0.24,-0.033,-0.0108037,0.197113,0.090382,0.09043,0.0980262,0.0973778,
1.57744e+09,0.24,-0.033,-0.0106961,0.19722,0.0904779,0.0905257,0.0980864,0.0974378,
1.57744e+09,0.24,-0.033,-0.0105897,0.197326,0.0905734,0.090621,0.0981461,0.0974971,
1.57744e+09,0.24,-0.033,-0.0104843,0.197431,0.0906684,0.0907157,0.0982051,0.0975558,
1.57744e+09,0.24,-0.033,-0.0103801,0.197534,0.0907629,0.09081,0.0982636,0.097614,
1.57744e+09,0.24,-0.033,-0.0102769,0.197637,0.0908569,0.0909038,0.0983214,0.0976715,
1.57744e+09,0.24,-0.033,-0.0101748,0.197738,0.0909505,0.0909971,0.0983786,0.0977284,
1.57744e+09,0.24,-0.033,-0.0100738,0.197839,0.0910436,0.0910899,0.0984352,0.0977847,
1.57744e+09,0.24,-0.033,-0.00997376,0.197938,0.0911361,0.0911822,0.0984913,0.0978405,
1.57744e+09,0.24,-0.033,-0.0098748,0.198037,0.0912282,0.0912741,0.0985467,0.0978957,
1.57744e+09,0.24,-0.033,-0.00977687,0.198134,0.0913198,0.0913655,0.0986016,0.0979503,
1.57744e+09,0.24,-0.033,-0.00967995,0.198231,0.091411,0.0914563,0.0986559,0.0980043,
1.57744e+09,0.24,-0.033,-0.00958404,0.198326,0.0915016,0.0915467,0.0987097,0.0980578,
1.57744e+09,0.24,-0.033,-0.00948913,0.198421,0.0915917,0.0916366,0.0987629,0.0981107,
1.57744e+09,0.24,-0.033,-0.00939519,0.198514,0.0916814,0.091726,0.0988155,0.0981631,
1.57744e+09,0.24,-0.033,-0.00930224,0.198607,0.0917706,0.091815,0.0988676,0.0982149,
1.57744e+09,0.24,-0.033,-0.00921024,0.198698,0.0918592,0.0919034,0.0989192,0.0982662,
1.57744e+09,0.24,-0.033,-0.0091192,0.198789,0.0919474,0.0919913,0.0989702,0.0983169,
1.57744e+09,0.24,-0.033,-0.00902911,0.198878,0.0920351,0.0920788,0.0990207,0.0983672,
1.57744e+09,0.24,-0.033,-0.00893994,0.198967,0.0921223,0.0921657,0.0990707,0.0984169,
1.57744e+09,0.24,-0.033,-0.00885171,0.199055,0.092209,0.0922522,0.0991201,0.0984661,
1.57744e+09,0.24,-0.033,-0.00876439,0.199142,0.0922952,0.0923381,0.0991691,0.0985148,
1.57744e+09,0.24,-0.033,-0.00867797,0.199228,0.0923809,0.0924236,0.0992175,0.0985629,
1.57744e+09,0.24,-0.033,-0.00859245,0.199313,0.0924662,0.0925086,0.0992654,0.0986106,
1.57744e+09,0.24,-0.033,-0.00850782,0.199397,0.0925509,0.0925931,0.0993129,0.0986578,
1.57744e+09,0.24,-0.033,-0.00842406,0.19948,0.0926351,0.0926771,0.0993598,0.0987045,
1.57744e+09,0.24,-0.033,-0.00834117,0.199563,0.0927189,0.0927605,0.0994062,0.0987507,
1.57744e+09,0.24,-0.033,-0.00825915,0.199644,0.0928021,0.0928435,0.0994522,0.0987964,
1.57744e+09,0.24,-0.033,-0.00817797,0.199725,0.0928849,0.0929261,0.0994977,0.0988417,
1.57744e+09,0.24,-0.033,-0.00809764,0.199805,0.0929671,0.0930081,0.0995427,0.0988865,
1.57744e+09,0.24,-0.033,-0.00801813,0.199884,0.0930489,0.0930896,0.0995873,0.0989308,
1.57744e+09,0.24,-0.033,-0.00793946,0.199962,0.0931302,0.0931706,0.0996314,0.0989747,
1.57744e+09,0.24,-0.033,-0.0078616,0.20004,0.093211,0.0932512,0.099675,0.0990181,
1.57744e+09,0.24,-0.033,-0.00778454,0.200116,0.0932913,0.0933312,0.0997182,0.0990611,
1.57744e+09,0.24,-0.033,-0.00770829,0.200192,0.0933711,0.0934108,0.0997609,0.0991036,
1.57744e+09,0.24,-0.033,-0.00763282,0.200267,0.0934504,0.0934899,0.0998032,0.0991456,
1.57744e+09,0.24,-0.033,-0.00755814,0.200342,0.0935292,0.0935685,0.0998451,0.0991873,
1.57744e+09,0.24,-0.033,-0.00748423,0.200415,0.0936076,0.0936466,0.0998865,0.0992285,
1.57744e+09,0.24,-0.033,-0.00741109,0.200488,0.0936854,0.0937242,0.0999275,0.0992693,
1.57744e+09,0.24,-0.033,-0.00733871,0.20056,0.0937628,0.0938013,0.0999681,0.0993096,
1.57744e+09,0.24,-0.033,-0.00726708,0.200631,0.0938397,0.0938779,0.100008,0.0993496,
1.57744e+09,0.24,-0.033,-0.00719619,0.200702,0.0939161,0.0939541,0.100048,0.0993891,
1.57744e+09,0.24,-0.033,-0.00712604,0.200771,0.093992,0.0940298,0.100087,0.0994282,
1.57744e+09,0.24,-0.033,-0.00705661,0.20084,0.0940674,0.0941049,0.100126,0.0994669,
1.57744e+09,0.24,-0.033,-0.0069879,0.200909,0.0941424,0.0941797,0.100165,0.0995052,
1.57744e+09,0.24,-0.033,-0.00691991,0.200976,0.0942168,0.0942539,0.100203,0.0995431,
1.57744e+09,0.24,-0.033,-0.00685262,0.201043,0.0942908,0.0943276,0.100241,0.0995806,
1.57744e+09,0.24,-0.033,-0.00678603,0.20111,0.0943643,0.0944009,0.100278,0.0996178,
1.57744e+09,0.24,-0.033,-0.00672013,0.201175,0.0944374,0.0944737,0.100315,0.0996545,
1.57744e+09,0.24,-0.033,-0.00665492,0.20124,0.0945099,0.094546,0.100351,0.0996909,
1.57744e+09,0.24,-0.033,-0.00659038,0.201304,0.094582,0.0946179,0.100387,0.0997268,
1.57744e+09,0.24,-0.033,-0.0065265,0.201368,0.0946536,0.0946892,0.100423,0.0997624,
1.57744e+09,0.24,-0.033,-0.0064633,0.201431,0.0947248,0.0947601,0.100459,0.0997977,
1.57744e+09,0.24,-0.033,-0.00640074,0.201493,0.0947954,0.0948306,0.100494,0.0998326,
1.57744e+09,0.24,-0.033,-0.00633884,0.201555,0.0948656,0.0949005,0.100528,0.0998671,
1.57744e+09,0.24,-0.033,-0.00627758,0.201615,0.0949354,0.09497,0.100563,0.0999012,
1.57744e+09,0.24,-0.033,-0.00621695,0.201676,0.0950046,0.0950391,0.100597,0.099935,
1.57744e+09,0.24,-0.033,-0.00615695,0.201735,0.0950734,0.0951076,0.10063,0.0999685,
1.57744e+09,0.24,-0.033,-0.00609757,0.201795,0.0951418,0.0951758,0.100664,0.100002,
1.57744e+09,0.24,-0.033,-0.00603881,0.201853,0.0952096,0.0952434,0.100697,0.100034,
1.57744e+09,0.24,-0.033,-0.00598066,0.201911,0.095277,0.0953106,0.100729,0.100067,
1.57744e+09,0.24,-0.033,-0.00592311,0.201968,0.095344,0.0953773,0.100761,0.100099,
1.57744e+09,0.24,-0.033,-0.00586616,0.202025,0.0954105,0.0954436,0.100793,0.100131,
1.57744e+09,0.24,-0.033,-0.0058098,0.202081,0.0954766,0.0955094,0.100825,0.100162,
1.57744e+09,0.24,-0.033,-0.00575402,0.202136,0.0955421,0.0955748,0.100856,0.100193,
1.57744e+09,0.24,-0.033,-0.00569883,0.202191,0.0956073,0.0956397,0.100887,0.100224,
1.57744e+09,0.24,-0.033,-0.0056442,0.202246,0.095672,0.0957042,0.100918,0.100254,
1.57744e+09,0.24,-0.033,-0.00559014,0.202299,0.0957362,0.0957682,0.100948,0.100284,
1.57744e+09,0.24,-0.033,-0.00553664,0.202353,0.0958,0.0958317,0.100978,0.100314,
1.57744e+09,0.24,-0.033,-0.0054837,0.202405,0.0958634,0.0958949,0.101008,0.100344,
1.57744e+09,0.24,-0.033,-0.00543131,0.202457,0.0959263,0.0959576,0.101037,0.100373,
1.57744e+09,0.24,-0.033,-0.00537945,0.202509,0.0959887,0.0960198,0.101066,0.100402,
1.57744e+09,0.24,-0.033,-0.00532814,0.20256,0.0960508,0.0960816,0.101095,0.100431,
1.57744e+09,0.24,-0.033,-0.00527736,0.20261,0.0961124,0.096143,0.101123,0.100459,
1.57744e+09,0.24,-0.033,-0.0052271,0.20266,0.0961735,0.0962039,0.101152,0.100487,
1.57744e+09,0.24,-0.033,-0.00517737,0.20271,0.0962342,0.0962644,0.101179,0.100515,
1.57744e+09,0.24,-0.033,-0.00512815,0.202759,0.0962945,0.0963245,0.101207,0.100542,
1.57744e+09,0.24,-0.033,-0.00507945,0.202807,0.0963544,0.0963842,0.101234,0.100569,
1.57744e+09,0.24,-0.033,-0.00503124,0.202855,0.0964138,0.0964434,0.101261,0.100596,
1.57744e+09,0.24,-0.033,-0.00498354,0.202903,0.0964728,0.0965022,0.101288,0.100623,
1.57744e+09,0.24,-0.033,-0.00493633,0.20295,0.0965314,0.0965605,0.101314,0.100649,
1.57744e+09,0.24,-0.033,-0.00488961,0.202996,0.0965896,0.0966185,0.101341,0.100675,
1.57744e+09,0.24,-0.033,-0.00484338,0.203042,0.0966473,0.096676,0.101367,0.100701,
1.57744e+09,0.24,-0.033,-0.00479763,0.203088,0.0967046,0.0967331,0.101392,0.100726,
1.57744e+09,0.24,-0.033,-0.00475235,0.203133,0.0967615,0.0967898,0.101418,0.100752,
1.57744e+09,0.24,-0.033,-0.00470754,0.203177,0.096818,0.0968461,0.101443,0.100777,
1.57744e+09,0.24,-0.033,-0.00466319,0.203221,0.0968741,0.096902,0.101468,0.100801,
1.57744e+09,0.24,-0.033,-0.00461931,0.203265,0.0969298,0.0969575,0.101492,0.100826,
1.57744e+09,0.24,-0.033,-0.00457588,0.203308,0.096985,0.0970125,0.101516,0.10085,
1.57744e+09,0.24,-0.033,-0.00453289,0.203351,0.0970399,0.0970672,0.101541,0.100874,
1.57744e+09,0.24,-0.033,-0.00449036,0.203393,0.0970943,0.0971214,0.101564,0.100898,
1.57744e+09,0.24,-0.033,-0.00444827,0.203435,0.0971484,0.0971753,0.101588,0.100921,
1.57744e+09,0.24,-0.033,-0.00440661,0.203477,0.097202,0.0972287,0.101611,0.100944,
1.57744e+09,0.24,-0.033,-0.00436539,0.203518,0.0972553,0.0972818,0.101634,0.100967,
1.57744e+09,0.24,-0.033,-0.00432459,0.203558,0.0973081,0.0973344,0.101657,0.10099,
1.57744e+09,0.24,-0.033,-0.00428421,0.203598,0.0973606,0.0973867,0.10168,0.101013,
1.57744e+09,0.24,-0.033,-0.00424426,0.203638,0.0974127,0.0974386,0.101702,0.101035,
1.57744e+09,0.24,-0.033,-0.00420472,0.203678,0.0974644,0.09749,0.101725,0.101057,
1.57744e+09,0.24,-0.033,-0.00416559,0.203716,0.0975156,0.0975411,0.101746,0.101079,
1.57744e+09,0.24,-0.033,-0.00412686,0.203755,0.0975666,0.0975919,0.101768,0.1011,
1.57744e+09,0.24,-0.033,-0.00408854,0.203793,0.0976171,0.0976422,0.10179,0.101122,
1.57744e+09,0.24,-0.033,-0.00405061,0.203831,0.0976672,0.0976921,0.101811,0.101143,
1.57744e+09,0.24,-0.033,-0.00401308,0.203868,0.097717,0.0977417,0.101832,0.101164,
1.57744e+09,0.24,-0.033,-0.00397593,0.203905,0.0977664,0.0977909,0.101853,0.101184,
1.57744e+09,0.24,-0.033,-0.00393918,0.203942,0.0978154,0.0978398,0.101873,0.101205,
1.57744e+09,0.24,-0.033,-0.0039028,0.203978,0.097864,0.0978882,0.101894,0.101225,
1.57744e+09,0.24,-0.033,-0.0038668,0.204014,0.0979123,0.0979363,0.101914,0.101245,
1.57744e+09,0.24,-0.033,-0.00383117,0.204049,0.0979602,0.097984,0.101934,0.101265,
1.57744e+09,0.24,-0.033,-0.00379591,0.204084,0.0980077,0.0980314,0.101954,0.101285,
1.57744e+09,0.24,-0.033,-0.00376102,0.204119,0.0980549,0.0980783,0.101973,0.101304,
1.57744e+09,0.24,-0.033,-0.00372649,0.204153,0.0981017,0.098125,0.101993,0.101324,
1.57744e+09,0.24,-0.033,-0.00369232,0.204187,0.0981482,0.0981712,0.102012,0.101343,
1.57744e+09,0.24,-0.033,-0.0036585,0.204221,0.0981942,0.0982172,0.102031,0.101361,
1.57744e+09,0.24,-0.033,-0.00362504,0.204254,0.09824,0.0982627,0.102049,0.10138,
1.57744e+09,0.24,-0.033,-0.00359192,0.204287,0.0982854,0.0983079,0.102068,0.101399,
1.57744e+09,0.24,-0.033,-0.00355914,0.20432,0.0983304,0.0983528,0.102086,0.101417,
1.57744e+09,0.24,-0.033,-0.0035267,0.204352,0.0983751,0.0983973,0.102104,0.101435,
1.57744e+09,0.24,-0.033,-0.0034946,0.204384,0.0984194,0.0984414,0.102122,0.101453,
1.57744e+09,0.24,-0.033,-0.00346284,0.204416,0.0984634,0.0984852,0.10214,0.101471,
1.57744e+09,0.24,-0.033,-0.0034314,0.204447,0.098507,0.0985287,0.102158,0.101488,
1.57744e+09,0.24,-0.033,-0.00340029,0.204478,0.0985503,0.0985718,0.102175,0.101505,
1.57744e+09,0.24,-0.033,-0.0033695,0.204508,0.0985933,0.0986146,0.102193,0.101523,
1.57744e+09,0.24,-0.033,-0.00333903,0.204539,0.0986359,0.0986571,0.10221,0.10154,
1.57744e+09,0.24,-0.033,-0.00330887,0.204569,0.0986782,0.0986992,0.102227,0.101556,
1.57744e+09,0.24,-0.033,-0.00327903,0.204598,0.0987202,0.098741,0.102243,0.101573,
1.57744e+09,0.24,-0.033,-0.0032495,0.204628,0.0987618,0.0987825,0.10226,0.101589,
1.57744e+09,0.24,-0.033,-0.00322028,0.204657,0.0988031,0.0988236,0.102276,0.101606,
1.57744e+09,0.24,-0.033,-0.00319135,0.204686,0.0988441,0.0988644,0.102292,0.101622,
1.57744e+09,0.24,-0.033,-0.00316273,0.204714,0.0988847,0.0989049,0.102308,0.101638,
1.57744e+09,0.24,-0.033,-0.00313441,0.204742,0.098925,0.0989451,0.102324,0.101654,
1.57744e+09,0.24,-0.033,-0.00310637,0.20477,0.098965,0.0989849,0.10234,0.101669,
1.57744e+09,0.24,-0.033,-0.00307863,0.204798,0.0990047,0.0990244,0.102356,0.101685,
1.57744e+09,0.24,-0.033,-0.00305118,0.204825,0.0990441,0.0990637,0.102371,0.1017,
1.57744e+09,0.24,-0.033,-0.00302401,0.204852,0.0990831,0.0991026,0.102386,0.101715,
1.57744e+09,0.24,-0.033,-0.00299712,0.204879,0.0991219,0.0991411,0.102401,0.10173,
1.57744e+09,0.24,-0.033,-0.00297052,0.204905,0.0991603,0.0991794,0.102416,0.101745,
1.57744e+09,0.24,-0.033,-0.00294418,0.204932,0.0991984,0.0992174,0.102431,0.10176,
1.57744e+09,0.24,-0.033,-0.00291813,0.204957,0.0992363,0.0992551,0.102446,0.101774,
1.57744e+09,0.24,-0.033,-0.00289234,0.204983,0.0992738,0.0992924,0.10246,0.101789,
1.57744e+09,0.24,-0.033,-0.00286681,0.205008,0.099311,0.0993295,0.102474,0.101803,
1.57744e+09,0.24,-0.033,-0.00284156,0.205034,0.0993479,0.0993662,0.102488,0.101817,
1.57744e+09,0.24,-0.033,-0.00281656,0.205058,0.0993845,0.0994027,0.102502,0.101831,
1.57744e+09,0.24,-0.033,-0.00279183,0.205083,0.0994208,0.0994389,0.102516,0.101845,
1.57744e+09,0.24,-0.033,-0.00276735,0.205107,0.0994569,0.0994748,0.10253,0.101858,
1.57744e+09,0.24,-0.033,-0.00274312,0.205132,0.0994926,0.0995104,0.102544,0.101872,
1.57744e+09,0.24,-0.033,-0.00271915,0.205155,0.099528,0.0995456,0.102557,0.101885,
1.57744e+09,0.24,-0.033,-0.00269542,0.205179,0.0995632,0.0995807,0.10257,0.101898,
1.57744e+09,0.24,-0.033,-0.00267194,0.205202,0.0995981,0.0996154,0.102584,0.101911,
1.57744e+09,0.24,-0.033,-0.00264871,0.205225,0.0996326,0.0996498,0.102597,0.101924,
1.57744e+09,0.24,-0.033,-0.00262571,0.205248,0.0996669,0.099684,0.102609,0.101937,
1.57744e+09,0.24,-0.033,-0.00260296,0.205271,0.099701,0.0997179,0.102622,0.10195,
1.57744e+09,0.24,-0.033,-0.00258044,0.205293,0.0997347,0.0997515,0.102635,0.101963,
1.57744e+09,0.24,-0.033,-0.00255815,0.205316,0.0997682,0.0997848,0.102647,0.101975,
1.57744e+09,0.24,-0.033,-0.00253609,0.205337,0.0998014,0.0998179,0.10266,0.101987,
1.57744e+09,0.24,-0.033,-0.00251427,0.205359,0.0998343,0.0998506,0.102672,0.101999,
1.57744e+09,0.24,-0.033,-0.00249267,0.205381,0.0998669,0.0998831,0.102684,0.102011,
1.57744e+09,0.24,-0.033,-0.00247129,0.205402,0.0998993,0.0999154,0.102696,0.102023,
1.57744e+09,0.24,-0.033,-0.00245013,0.205423,0.0999314,0.0999474,0.102708,0.102035,
1.57744e+09,0.24,-0.033,-0.0024292,0.205444,0.0999633,0.0999791,0.10272,0.102047,
1.57744e+09,0.24,-0.033,-0.00240848,0.205464,0.0999948,0.100011,0.102731,0.102058,
1.57744e+09,0.24,-0.033,-0.00238798,0.205485,0.100026,0.100042,0.102743,0.10207,
1.57744e+09,0.24,-0.033,-0.00236769,0.205505,0.100057,0.100073,0.102754,0.102081,
1.57744e+09,0.24,-0.033,-0.0023476,0.205525,0.100088,0.100103,0.102765,0.102092,
1.57744e+09,0.24,-0.033,-0.00232773,0.205545,0.100119,0.100134,0.102776,0.102103,
1.57744e+09,0.24,-0.033,-0.00230807,0.205564,0.100149,0.100164,0.102787,0.102114,
1.57744e+09,0.24,-0.033,-0.0022886,0.205584,0.100179,0.100194,0.102798,0.102125,
1.57744e+09,0.24,-0.033,-0.00226934,0.205603,0.100209,0.100224,0.102809,0.102136,
1.57744e+09,0.24,-0.033,-0.00225028,0.205622,0.100238,0.100253,0.10282,0.102147,
1.57744e+09,0.24,-0.033,-0.00223142,0.205641,0.100268,0.100282,0.10283,0.102157,
1.57744e+09,0.24,-0.033,-0.00221275,0.205659,0.100297,0.100311,0.102841,0.102168,
1.57744e+09,0.24,-0.033,-0.00219428,0.205678,0.100325,0.10034,0.102851,0.102178,
1.57744e+09,0.24,-0.033,-0.002176,0.205696,0.100354,0.100368,0.102861,0.102188,
1.57744e+09,0.24,-0.033,-0.0021579,0.205714,0.100382,0.100396,0.102872,0.102198,
1.57744e+09,0.24,-0.033,-0.00214,0.205732,0.10041,0.100424,0.102882,0.102208,
1.57744e+09,0.24,-0.033,-0.00212228,0.205749,0.100438,0.100452,0.102892,0.102218,
1.57744e+09,0.24,-0.033,-0.00210474,0.205767,0.100466,0.10048,0.102901,0.102228,
1.57744e+09,0.24,-0.033,-0.00208739,0.205784,0.100493,0.100507,0.102911,0.102237,
1.57744e+09,0.24,-0.033,-0.00207021,0.205801,0.10052,0.100534,0.102921,0.102247,
1.57744e+09,0.24,-0.033,-0.00205322,0.205818,0.100547,0.100561,0.10293,0.102256,
1.57744e+09,0.24,-0.033,-0.0020364,0.205835,0.100574,0.100587,0.10294,0.102266,
1.57744e+09,0.24,-0.033,-0.00201975,0.205851,0.1006,0.100614,0.102949,0.102275,
1.57744e+09,0.24,-0.033,-0.00200328,0.205868,0.100627,0.10064,0.102958,0.102284,
1.57744e+09,0.24,-0.033,-0.00198698,0.205884,0.100653,0.100666,0.102967,0.102293,
1.57744e+09,0.24,-0.033,-0.00197085,0.2059,0.100679,0.100691,0.102976,0.102302,
1.57744e+09,0.24,-0.033,-0.00195488,0.205916,0.100704,0.100717,0.102985,0.102311,
1.57744e+09,0.24,-0.033,-0.00193908,0.205931,0.10073,0.100742,0.102994,0.10232,
1.57744e+09,0.24,-0.033,-0.00192345,0.205947,0.100755,0.100767,0.103003,0.102329,
1.57744e+09,0.24,-0.033,-0.00190797,0.205962,0.10078,0.100792,0.103012,0.102337,
1.57744e+09,0.24,-0.033,-0.00189266,0.205978,0.100804,0.100817,0.10302,0.102346,
1.57744e+09,0.24,-0.033,-0.0018775,0.205993,0.100829,0.100841,0.103029,0.102354,
1.57744e+09,0.24,-0.033,-0.00186251,0.206008,0.100853,0.100865,0.103037,0.102363,
1.57744e+09,0.24,-0.033,-0.00184767,0.206022,0.100877,0.100889,0.103046,0.102371,
1.57744e+09,0.24,-0.033,-0.00183298,0.206037,0.100901,0.100913,0.103054,0.102379,
1.57744e+09,0.24,-0.033,-0.00181844,0.206051,0.100925,0.100937,0.103062,0.102387,
1.57744e+09,0.24,-0.033,-0.00180406,0.206066,0.100948,0.10096,0.10307,0.102395,
1.57744e+09,0.24,-0.033,-0.00178982,0.20608,0.100972,0.100983,0.103078,0.102403,
1.57744e+09,0.24,-0.033,-0.00177573,0.206094,0.100995,0.101006,0.103086,0.102411,
1.57744e+09,0.24,-0.033,-0.00176179,0.206108,0.101018,0.101029,0.103094,0.102419,
1.57744e+09,0.24,-0.033,-0.00174799,0.206121,0.10104,0.101051,0.103101,0.102427,
1.57744e+09,0.24,-0.033,-0.00173434,0.206135,0.101063,0.101074,0.103109,0.102434,
1.57744e+09,0.24,-0.033,-0.00172083,0.206149,0.101085,0.101096,0.103117,0.102442,
1.57744e+09,0.24,-0.033,-0.00170745,0.206162,0.101107,0.101118,0.103124,0.102449,
1.57744e+09,0.24,-0.033,-0.00169422,0.206175,0.101129,0.10114,0.103132,0.102457,
1.57744e+09,0.24,-0.033,-0.00168112,0.206188,0.101151,0.101162,0.103139,0.102464,
1.57744e+09,0.24,-0.033,-0.00166816,0.206201,0.101172,0.101183,0.103146,0.102471,
1.57744e+09,0.24,-0.033,-0.00165534,0.206214,0.101194,0.101204,0.103153,0.102478,
1.57744e+09,0.24,-0.033,-0.00164264,0.206226,0.101215,0.101225,0.10316,0.102485,
1.57744e+09,0.24,-0.033,-0.00163008,0.206239,0.101236,0.101246,0.103167,0.102492,
1.57744e+09,0.24,-0.033,-0.00161765,0.206251,0.101257,0.101267,0.103174,0.102499,
1.57744e+09,0.24,-0.033,-0.00160535,0.206263,0.101277,0.101287,0.103181,0.102506,
1.57744e+09,0.24,-0.033,-0.00159317,0.206276,0.101298,0.101308,0.103188,0.102513,
1.57744e+09,0.24,-0.033,-0.00158112,0.206287,0.101318,0.101328,0.103195,0.10252,
1.57744e+09,0.24,-0.033,-0.0015692,0.206299,0.101338,0.101348,0.103202,0.102526,
1.57744e+09,0.24,-0.033,-0.0015574,0.206311,0.101358,0.101368,0.103208,0.102533,
1.57744e+09,0.24,-0.033,-0.00154572,0.206323,0.101378,0.101387,0.103215,0.102539,
1.57744e+09,0.24,-0.033,-0.00153417,0.206334,0.101397,0.101407,0.103221,0.102546,
1.57744e+09,0.24,-0.033,-0.00152273,0.206346,0.101416,0.101426,0.103228,0.102552,
1.57744e+09,0.24,-0.033,-0.00151141,0.206357,0.101436,0.101445,0.103234,0.102559,
1.57744e+09,0.24,-0.033,-0.00150021,0.206368,0.101455,0.101464,0.10324,0.102565,
1.57744e+09,0.24,-0.033,-0.00148912,0.206379,0.101474,0.101483,0.103246,0.102571,
1.57744e+09,0.24,-0.033,-0.00147816,0.20639,0.101492,0.101502,0.103253,0.102577,
1.57744e+09,0.24,-0.033,-0.0014673,0.206401,0.101511,0.10152,0.103259,0.102583,
1.57744e+09,0.24,-0.033,-0.00145656,0.206411,0.101529,0.101538,0.103265,0.102589,
1.57744e+09,0.24,-0.033,-0.00144592,0.206422,0.101548,0.101557,0.103271,0.102595,
1.57744e+09,0.24,-0.033,-0.0014354,0.206432,0.101566,0.101575,0.103277,0.102601,
1.57744e+09,0.24,-0.033,-0.00142499,0.206443,0.101584,0.101592,0.103282,0.102607,
1.57744e+09,0.24,-0.033,-0.00141468,0.206453,0.101601,0.10161,0.103288,0.102612,
1.57744e+09,0.24,-0.033,-0.00140449,0.206463,0.101619,0.101628,0.103294,0.102618,
1.57744e+09,0.24,-0.033,-0.00139439,0.206473,0.101636,0.101645,0.1033,0.102624,
1.57744e+09,0.24,-0.033,-0.00138441,0.206483,0.101654,0.101662,0.103305,0.102629,
1.57744e+09,0.24,-0.033,-0.00137452,0.206493,0.101671,0.101679,0.103311,0.102635,
1.57744e+09,0.24,-0.033,-0.00136474,0.206503,0.101688,0.101696,0.103316,0.10264,
1.57744e+09,0.24,-0.033,-0.00135506,0.206512,0.101705,0.101713,0.103322,0.102646,
1.57744e+09,0.24,-0.033,-0.00134548,0.206522,0.101721,0.101729,0.103327,0.102651,
1.57744e+09,0.24,-0.033,-0.001336,0.206531,0.101738,0.101746,0.103332,0.102656,
